chapter,verse,speaker,sanskrit,translation,question,augmented_response
6,28,भगवान,युञ्जन्नेवं सदाऽऽत्मानं योगी विगतकल्मषः| सुखेन ब्रह्मसंस्पर्शमत्यन्तं सुखमश्नुते || 6.28 || ,"The yogi, always engaging the mind thus (in the practice of yoga), is freed from sins and easily enjoys the infinite bliss of contact with Brahman (the Eternal).",What happens when the mind becomes free from impurities?,
6,29,भगवान,सर्वभूतस्थमात्मानं सर्वभूतानि चात्मनि| ईक्षते योगयुक्तात्मा सर्वत्र समदर्शनः || 6.29 || ,"With the mind harmonized by Yoga, he sees the Self abiding in all beings and all beings in the Self; he sees the same everywhere.",How can we experience the same Self in all beings?,
6,30,भगवान,यो मां पश्यति सर्वत्र सर्वं च मयि पश्यति| तस्याहं न प्रणश्यामि स च मे न प्रणश्यति || 6.30 || ,"He who sees Me everywhere and sees everything in Me, never becomes separated from Me, nor do I from him.",Where can we find God?,
6,31,भगवान,सर्वभूतस्थितं यो मां भजत्येकत्वमास्थितः| सर्वथा वर्तमानोऽपि स योगी मयि वर्तते || 6.31 || ,"He who, being established in unity, worships Me, who dwells in all beings, that yogi abides in Me, whatever their mode of living may be.",Do all Yogis live in the same way?,
6,32,भगवान,आत्मौपम्येन सर्वत्र समं पश्यति योऽर्जुन| सुखं वा यदि वा दुःखं सः योगी परमो मतः || 6.32 || ,"He who, through the likeness of the Self, O Arjuna, sees reality everywhere, be it pleasure or pain, is regarded as the highest Yogi.",Who is the highest Yogi?,
6,33,अर्जुन,योऽयं योगस्त्वया प्रोक्तः साम्येन मधुसूदन| एतस्याहं न पश्यामि चञ्चलत्वात् स्थितिं स्थिराम् || 6.33 || ,"Arjuna said, ""O Krishna, I do not see how this Yoga of equanimity, which you have taught me, can be maintained steadily, due to the restlessness of the mind.""",Was Arjuna convinced that the fickle mind can be controlled?,
6,34,अर्जुन,चञ्चलं हि मनः कृष्ण प्रमाथि बलवद्दृढम्| तस्याहं निग्रहं मन्ये वायोरिव सुदुष्करम् || 6.34 || ,"The mind is indeed restless, turbulent, strong, and unyielding, O Krishna; I consider it as difficult to control as controlling the wind.",Why did Arjuna think that controlling the mind is very difficult?,
6,35,भगवान,असंशयं महाबाहो मनो दुर्निग्रहं चलं| अभ्यासेन तु कौन्तेय वैराग्येण च गृह्यते || 6.35 || ,"The Blessed Lord said, ""Undoubtedly, O mighty-armed Arjuna, the mind is difficult to control and restless; but with practice and dispassion, it can be restrained.""",What are the primary ingredients required to control the mind?,
6,36,भगवान,असंयतात्मना योगो दुष्प्राप इति मे मतिः| वश्यात्मना तु यतता शक्योऽवाप्तुमुपायतः || 6.36 || ,"I think Yoga is hard to be attained by one with an uncontrolled self, but the self-controlled and striving one can attain it by the appropriate means.",What kind of person can attain Yoga?,
6,37,अर्जुन,अयतिः श्रद्धयोपेतो योगाच्चलितमानसः| अप्राप्य योगसंसिद्धिं कां गतिं कृष्ण गच्छति || 6.37 || ,"Arjuna said, ""He who is unable to control himself, even though he has faith, and whose mind wanders away from Yoga, what end does he meet, having failed to attain perfection in Yoga, O Krishna?""",What did Arjuna ask about those who are unable to control themselves?,
6,38,अर्जुन,कच्चिन्नोभयविभ्रष्टश्छिन्नाभ्रमिव नश्यति| अप्रतिष्ठो महाबाहो विमूढो ब्रह्मणः पथि || 6.38 || ,"Fallen from both, does he not perish like a rent cloud, supportless, O mighty-armed one, deluded on the path of Brahman?",What did Arjuna ask about those who fail to attain perfection in Yoga?,
6,39,अर्जुन,एतन्मे संशयं कृष्ण छेत्तुमर्हस्यशेषतः| त्वदन्यः संशयस्यास्य छेत्ता न ह्युपपद्यते || 6.39 || ,"O Krishna, please completely dispel this doubt of mine, for it is not possible for anyone but You to do so.",Did Arjuna have full faith in Krishna?,
6,40,भगवान,पार्थ नैवेह नामुत्र विनाशस्तस्य विद्यते| नहि कल्याणकृत्कश्िचद्दुर्गतिं तात गच्छति || 6.40 || ,"The Blessed Lord said, ""O Arjuna, neither in this world nor in the next will there be destruction for him; none, indeed, who does good, O my son, ever comes to grief.""",Do those who fail to attain perfection in Yoga end up suffering like others?,
6,41,भगवान,प्राप्य पुण्यकृतां लोकानुषित्वा शाश्वतीः समाः| शुचीनां श्रीमतां गेहे योगभ्रष्टोऽभिजायते || 6.41 || ,"Having attained to the worlds of the righteous and having dwelt there for everlasting years, he who fell from Yoga is born in a house of the pure and wealthy.",How can we attain birth in a pure family?,
6,42,भगवान,अथवा योगिनामेव कुले भवति धीमताम्| एतद्धि दुर्लभतरं लोके जन्म यदीदृशम् || 6.42 || ,"Or he is born in a family of even the wisest of yogis; verily, such a birth is very difficult to obtain in this world.",What happens to those who fail to attain perfection in Yoga?,"A profound question!

According to Bhagavad Gita, Chapter 6, Verse 42, the Lord Krishna says:

""अथवा योगिनामेव कुले भवति धीमताम्| एतद्धि दुर्लभतरं लोके जन्म यदीदृशम् || 6.42 ||""

Which translates to:

""Or he is born in a family of even the wisest of yogis; verily, such a birth is very difficult to obtain in this world.""

Here, Krishna is highlighting the exceptional nature of a birth into a family of wise yogis, implying that it is extremely rare and fortunate.

Now, to answer your question: What happens to those who fail to attain perfection in Yoga?

Krishna's words do not explicitly state what happens to those who fail to attain perfection in Yoga. However, we can infer some insights from the context.

In Chapter 6, Krishna is explaining the path of Yoga, emphasizing the importance of attaining perfection through self-discipline, detachment, and devotion. Those who fail to attain perfection may not be able to realize their true potential, which could lead to various challenges and struggles in life.

In the Bhagavad Gita, Krishna often emphasizes the importance of self-realization and the consequences of not attaining it. For instance, in Chapter 2, Verse 55, Krishna says:

""नअन्यं प्रपद्यन्ते तams्ताम् प्रपद्यन्ते ये याति धम्माप्नोति चे || 2.55 ||""

Which translates to:

""Those who are not self-realized surrender to the forces of nature; and those who are self-realized attain the highest perfection.""

In this light, we can infer that those who fail to attain perfection in Yoga may:

1. Continue to be bound by the forces of nature, leading to cycles of rebirth and suffering.
2. Not be able to realize their true potential, leading to a sense of incompleteness and dissatisfaction.
3. Struggle to maintain balance and harmony in life, leading to inner turmoil and external challenges.

It is essential to note that Krishna's teachings emphasize the importance of self-effort and dedication to attaining perfection in Yoga. Those who fail to do so may not be able to fully realize the benefits of Yoga and may face the consequences mentioned above.

In summary, while the verse does not explicitly state what happens to those who fail to attain perfection in Yoga, we can infer that they may experience challenges and struggles in life, and may not be able to realize their true potential."
6,43,भगवान,तत्र तं बुद्धिसंयोगं लभते पौर्वदेहिकम्| यतते च ततो भूयः संसिद्धौ कुरुनन्दन || 6.43 || ,"Then he comes into contact with the knowledge acquired in his former body and strives even more for perfection, O Arjuna.",Does the good effects of our Yoga practice get carried forward to next birth?,
6,44,भगवान,पूर्वाभ्यासेन तेनैव ह्रियते ह्यवशोऽपि सः| जिज्ञासुरपि योगस्य शब्दब्रह्मातिवर्तते || 6.44 || ,"By that same former practice, he is borne on in spite of himself. Even he who merely wishes to know Yoga goes beyond the Brahmanic word.",Does our practice of Yoga in this life get carried forward to the next life?,
6,45,भगवान,प्रयत्नाद्यतमानस्तु योगी संशुद्धकिल्बिषः| अनेकजन्मसंसिद्धस्ततो याति परां गतिम् || 6.45 || ,"But the Yogi who strives assiduously, purified of sins and perfected gradually over many births, reaches the highest goal.",Is it possible to attain the state of Yoga in just one human birth?,
6,46,भगवान,तपस्विभ्योऽधिको योगी ज्ञानिभ्योऽपि मतोऽधिकः| कर्मिभ्यश्चाधिको योगी तस्माद्योगी भवार्जुन || 6.46 || ,"The yogi is thought to be superior to the ascetics, even superior to those who have knowledge obtained through the study of scriptures; he is also superior to men of action; therefore, be thou a yogi, O Arjuna.",Are Yogis higher than the ritualists?,
6,47,भगवान,योगिनामपि सर्वेषां मद्गतेनान्तरात्मना| श्रद्धावान्भजते यो मां स मे युक्ततमो मतः || 6.47 || ,"And among all the Yogis, he who, full of faith and with his inner self merged in Me, worships Me is deemed by Me to be the most devoted.",Who is the best Yogi?,
7,1,भगवान,मय्यासक्तमनाः पार्थ योगं युञ्जन्मदाश्रयः| असंशयं समग्रं मां यथा ज्ञास्यसि तच्छृणु || 7.1 || ,"The Blessed Lord said, ""O Arjuna, hear how you shall, without doubt, know Me fully, with your mind intent on Me, practicing Yoga and taking refuge in Me.""",Did Arjuna get to hear the full knowledge of Yoga in the Gita?,
7,2,भगवान,ज्ञानं तेऽहं सविज्ञानमिदं वक्ष्याम्यशेषतः| यज्ज्ञात्वा नेह भूयोऽन्यज्ज्ञातव्यमवशिष्यते || 7.2 || ,"I will declare to you in full this knowledge combined with realization, after knowing which nothing else remains to be known here.",Did Krishna reveal the full knowledge of Yoga in the Gita?,
7,3,भगवान,मनुष्याणां सहस्रेषु कश्िचद्यतति सिद्धये| यततामपि सिद्धानां कश्िचन्मां वेत्ति तत्त्वतः || 7.3 || ,"Among thousands of men, one may perchance strive for perfection; even among those successful strivers, only one may perchance know Me in essence.",Is it easy to know the truth?,
7,4,भगवान,भूमिरापोऽनलो वायुः खं मनो बुद्धिरेव च| अहङ्कार इतीयं मे भिन्ना प्रकृतिरष्टधा || 7.4 || ,"Earth, water, fire, air, ether, mind, intellect, and egoism—thus is My Nature divided eightfold.",How many parts does Prakriti have? What is Prakriti? What are the constituents of Prakriti? What is Prakriti composed of?,
7,5,भगवान,अपरेयमितस्त्वन्यां प्रकृतिं विद्धि मे पराम्| जीवभूतां महाबाहो ययेदं धार्यते जगत् || 7.5 || ,"O mighty-armed Arjuna, this is the inferior Prakriti; know it as distinct from My higher Prakriti, the very life-element, by which this world is upheld.",Is there something beyond or deeper than the physical world we see around us?,
7,6,भगवान,एतद्योनीनि भूतानि सर्वाणीत्युपधारय| अहं कृत्स्नस्य जगतः प्रभवः प्रलयस्तथा || 7.6 || ,"Know that these two are the womb of all beings; thus, I am the source and dissolution of the whole universe.",What is the source of birth of all beings?,
7,7,भगवान,मत्तः परतरं नान्यत्किञ्चिदस्ति धनञ्जय| मयि सर्वमिदं प्रोतं सूत्रे मणिगणा इव || 7.7 || ,"There is nothing higher than Me, O Arjuna. All this is strung on Me, like clusters of gems on a string.",Is there anything higher than God in this universe?,
7,8,भगवान,रसोऽहमप्सु कौन्तेय प्रभास्मि शशिसूर्ययोः| प्रणवः सर्ववेदेषु शब्दः खे पौरुषं नृषु || 7.8 || ,"I am the flavor in water, O Arjuna; I am the light in the moon and the sun; I am the syllable Om in all the Vedas, sound in the ether and virility in men.",What is Om? What is AUM?,
7,9,भगवान,पुण्यो गन्धः पृथिव्यां च तेजश्चास्मि विभावसौ| जीवनं सर्वभूतेषु तपश्चास्मि तपस्विषु || 7.9 || ,"I am the sweet fragrance in the earth and the brilliance in the fire, the life in all beings, and I am the austerity of ascetics.",What can God be compared with in the physical world?,
7,10,भगवान,बीजं मां सर्वभूतानां विद्धि पार्थ सनातनम्| बुद्धिर्बुद्धिमतामस्मि तेजस्तेजस्विनामहम् || 7.10 || ,"Know Me, O Arjuna, as the eternal seed of all beings; I am the intelligence of the intelligent, and the splendour of the splendid objects.",What is intelligence?,
7,11,भगवान,बलं बलवतां चाहं कामरागविवर्जितम्| धर्माविरुद्धो भूतेषु कामोऽस्मि भरतर्षभ || 7.11 || ,"Of the strong, I am the strength devoid of desire and attachment, and in all beings, I am the desire in accordance with Dharma, O Arjuna.",Can we compare God with desires?,
7,12,भगवान,ये चैव सात्त्विका भावा राजसास्तामसाश्च ये| मत्त एवेति तान्विद्धि नत्वहं तेषु ते मयि || 7.12 || ,"Whatever beings (and objects) that are pure, active, and inert, know that they proceed from Me. They are in Me, yet I am not in them.",What are the three states of physical matter or Prakriti?,
7,13,भगवान,त्रिभिर्गुणमयैर्भावैरेभिः सर्वमिदं जगत्| मोहितं नाभिजानाति मामेभ्यः परमव्ययम् || 7.13 || ,"Deluded by these Natures, composed of the three qualities of Nature, all this world does not know Me as distinct from them and immutable.",Why is it so difficult to know God?,
7,14,भगवान,दैवी ह्येषा गुणमयी मम माया दुरत्यया| मामेव ये प्रपद्यन्ते मायामेतां तरन्ति ते || 7.14 || ,"Verily, this divine illusion of Mine, composed of the three qualities, is difficult to cross over; those who take refuge in Me alone, can cross over this illusion.",How can we overcome the delusion caused by Maya?,
7,15,भगवान,न मां दुष्कृतिनो मूढाः प्रपद्यन्ते नराधमाः| माययापहृतज्ञाना आसुरं भावमाश्रिताः || 7.15 || ,"The evil-doers and the deluded, who are the lowest of men, do not seek Me; those whose knowledge is destroyed by illusion follow the ways of demons.",What is a sign of ignorance in human beings?,
7,16,भगवान,चतुर्विधा भजन्ते मां जनाः सुकृतिनोऽर्जुन| आर्तो जिज्ञासुरर्थार्थी ज्ञानी च भरतर्षभ || 7.16 || ,"Four kinds of virtuous men worship Me, O Arjuna, and they are the distressed, the seekers of knowledge, the seekers of wealth, and the wise, O Lord of the Bharatas.",What kind of people worship God?,
7,17,भगवान,तेषां ज्ञानी नित्ययुक्त एकभक्ितर्विशिष्यते| प्रियो हि ज्ञानिनोऽत्यर्थमहं स च मम प्रियः || 7.17 || ,"Of them, the wise who are ever steadfast and devoted to the One, excel; for I am exceedingly dear to the wise, and they are dear to Me.",Who is dearest to God? Are the wise dear to God?,
7,18,भगवान,उदाराः सर्व एवैते ज्ञानी त्वात्मैव मे मतम्| आस्थितः स हि युक्तात्मा मामेवानुत्तमां गतिम् || 7.18 || ,"Indeed, all these are noble; however, I consider the wise man as My very Self; for, he is steadfast in mind and established in Me alone as the supreme goal.",Who is closest to God?,
7,19,भगवान,बहूनां जन्मनामन्ते ज्ञानवान्मां प्रपद्यते| वासुदेवः सर्वमिति स महात्मा सुदुर्लभः || 7.19 || ,"At the end of many births, the wise man comes to Me, realizing that all this is Vaasudeva (the innermost Self); such a great soul (Mahatma) is very hard to find.",Is it easy to find a man of knowledge?,
7,20,भगवान,कामैस्तैस्तैर्हृतज्ञानाः प्रपद्यन्तेऽन्यदेवताः| तं तं नियममास्थाय प्रकृत्या नियताः स्वया || 7.20 || ,"Those whose wisdom has been taken away by this or that desire, go to other gods, following this or that rite, led by their own nature.",How do worldly minded people worship God?,
7,21,भगवान,यो यो यां यां तनुं भक्तः श्रद्धयार्चितुमिच्छति| तस्य तस्याचलां श्रद्धां तामेव विदधाम्यहम् || 7.21 || ,"Whatever form any devotee desires to worship with faith, I make that same faith of his firm and unflinching.",Is there only way to worship God? Can we worship God in any way we like?,
7,22,भगवान,स तया श्रद्धया युक्तस्तस्याराधनमीहते| लभते च ततः कामान्मयैव विहितान् हि तान् || 7.22 || ,"Endowed with that faith, he engages in the worship of that form and obtains his desired outcome, which is ordained by Me alone.",Does God answer prayers for fulfilment of material desires?,
7,23,भगवान,अन्तवत्तु फलं तेषां तद्भवत्यल्पमेधसाम्| देवान्देवयजो यान्ति मद्भक्ता यान्ति मामपि || 7.23 || ,"Verily, the reward (fruit) that accrues to those men of small intelligence is finite. The worshippers of the gods go to them, whereas My devotees come to Me.",What is the highest form of prayer?,
7,24,भगवान,अव्यक्तं व्यक्ितमापन्नं मन्यन्ते मामबुद्धयः| परं भावमजानन्तो ममाव्ययमनुत्तमम् || 7.24 || ,"The foolish think of Me, the Unmanifest, as having manifestation, not knowing My higher, immutable, and most excellent nature.",How do ignorant people view an Avatar?,
7,25,भगवान,नाहं प्रकाशः सर्वस्य योगमायासमावृतः| मूढोऽयं नाभिजानाति लोको मामजमव्ययम् || 7.25 || ,"I am not manifest to all, veiled as I am by the Yoga-Maya. This deluded world does not know Me, who am unborn and imperishable.",Can deluded people understand God?,
7,26,भगवान,वेदाहं समतीतानि वर्तमानानि चार्जुन| भविष्याणि च भूतानि मां तु वेद न कश्चन || 7.26 || ,"I know, O Arjuna, the beings of the past, the present, and the future; however, no one knows Me.",Is it possible for the human mind to understand God?,
7,27,भगवान,इच्छाद्वेषसमुत्थेन द्वन्द्वमोहेन भारत| सर्वभूतानि संमोहं सर्गे यान्ति परन्तप || 7.27 || ,"O Bharata, all beings are subject to delusion at birth due to the delusion of the pairs of opposites arising from desire and aversion, O Parantapa.",What is the primary cause of delusion?,
7,28,भगवान,येषां त्वन्तगतं पापं जनानां पुण्यकर्मणाम्| ते द्वन्द्वमोहनिर्मुक्ता भजन्ते मां दृढव्रताः || 7.28 || ,"But those men of virtuous deeds, whose sins have come to an end and who are freed from the delusion of the pairs of opposites, worship Me steadfastly, with their vows.",How do pray to God once they are free from delusions?,
7,29,भगवान,जरामरणमोक्षाय मामाश्रित्य यतन्ति ये| ते ब्रह्म तद्विदुः कृत्स्नमध्यात्मं कर्म चाखिलम् || 7.29 || ,"Those who strive for liberation from old age and death, taking refuge in Me, realize in full that Brahman, the whole knowledge of the Self, and all action.",What should we ask for from God?,
7,30,भगवान,साधिभूताधिदैवं मां साधियज्ञं च ये विदुः| प्रयाणकालेऽपि च मां ते विदुर्युक्तचेतसः || 7.30 || ,"Those who know Me with the Adhibhuta (pertaining to the elements), Adhidaiva (pertaining to the gods), and the Adhiyajna (pertaining to the sacrifice) know Me even at the time of death, remaining steadfast in mind.",Is it possible to remember God at the time of death?,
8,1,अर्जुन,किं तद्ब्रह्म किमध्यात्मं किं कर्म पुरुषोत्तम| अधिभूतं च किं प्रोक्तमधिदैवं किमुच्यते || 8.1 || ,"Arjuna said, ""What is Brahman? What is Adhyatma? What is action, O best among men? What is Adhibhuta declared to be? And, what is Adhidaiva said to be?""",What did Arjuna want to know about Brahman?,
8,2,अर्जुन,अधियज्ञः कथं कोऽत्र देहेऽस्मिन्मधुसूदन| प्रयाणकाले च कथं ज्ञेयोऽसि नियतात्मभिः || 8.2 || ,"Who and how is Adhiyajna here in this body, O destroyer of Madhu? And how, at the time of death, are You to be known by the self-controlled?",What did Arjuna want to know about sacrifice?,
8,3,भगवान,अक्षरं ब्रह्म परमं स्वभावोऽध्यात्ममुच्यते| भूतभावोद्भवकरो विसर्गः कर्मसंज्ञितः || 8.3 || ,"The Blessed Lord said, ""Brahman is the Imperishable, the Supreme; its essential nature is called Self-knowledge; the offering (to the gods) that causes the existence and manifestation of beings and sustains them is called action.""",What is Brahman?,
8,4,भगवान,अधिभूतं क्षरो भावः पुरुषश्चाधिदैवतम्| अधियज्ञोऽहमेवात्र देहे देहभृतां वर || 8.4 || ,"Adhibhuta—knowledge of the elements—pertains to My perishable nature, and the Purusha, or the Soul, is the Adhidaiva; I alone am the Adhiyajna here in this body, O best among the embodied.",Can God exist in a human body? What is the Purusha? Who is Purusha?,
8,5,भगवान,अन्तकाले च मामेव स्मरन्मुक्त्वा कलेवरम्| यः प्रयाति स मद्भावं याति नास्त्यत्र संशयः || 8.5 || ,"And whoever, leaving their body, goes forth remembering Me alone at the time of death, they will attain My Being; there is no doubt about this.",What is the best way to die?,
8,6,भगवान,यं यं वापि स्मरन्भावं त्यजत्यन्ते कलेवरम्| तं तमेवैति कौन्तेय सदा तद्भावभावितः || 8.6 || ,"Whoever at the end leaves the body, thinking of any being, to that being only does he go, O son of Kunti (Arjuna), due to his constant thought of that being.",How is the next birth of a person decided?,
8,7,भगवान,तस्मात्सर्वेषु कालेषु मामनुस्मर युध्य च| मय्यर्पितमनोबुद्धिर्मामेवैष्यस्यसंशयम् || 8.7 || ,"Therefore, at all times, remember Me only and fight. With your mind and intellect fixed on Me, you will undoubtedly come to Me alone.",Why should we think about God?,
8,8,भगवान,अभ्यासयोगयुक्तेन चेतसा नान्यगामिना| परमं पुरुषं दिव्यं याति पार्थानुचिन्तयन् || 8.8 || ,"With the mind not moving towards any other thing, made steadfast through the practice of habitual meditation, and constantly meditating, one goes to the Supreme Person, the Resplendent, O Arjuna.",What happens if we meditate and do Yoga with focus?,
8,9,भगवान,कविं पुराणमनुशासितार मणोरणीयांसमनुस्मरेद्यः| सर्वस्य धातारमचिन्त्यरूप मादित्यवर्णं तमसः परस्तात् || 8.9 || ,"Whosoever meditates on the Omniscient, the Ancient, the Ruler of the whole world, minuter than an atom, the supporter of all, of inconceivable form, effulgent like the sun and beyond the darkness of ignorance.",What happens to those who meditate on God?,
8,10,भगवान,प्रयाणकाले मनसाऽचलेन भक्त्या युक्तो योगबलेन चैव| भ्रुवोर्मध्ये प्राणमावेश्य सम्यक् स तं परं पुरुषमुपैति दिव्यम् || 8.10 || ,"At the time of death, with an unwavering mind, endowed with devotion, by the power of Yoga, fixing the whole life-breath in the middle of the two eyebrows, he reaches that resplendent Supreme Person.",How should one leave one's body while dying?,
8,11,भगवान,यदक्षरं वेदविदो वदन्ति विशन्ति यद्यतयो वीतरागाः| यदिच्छन्तो ब्रह्मचर्यं चरन्ति तत्ते पदं संग्रहेण प्रवक्ष्ये || 8.11 || ,"That which is declared to be Imperishable by those who know the Vedas, that which the self-controlled (ascetics or Sannyasins) and passion-free enter, that goal, desiring which celibacy is practised, I will declare to thee in brief.",Is there any imperishable goal in this universe?,
8,12,भगवान,सर्वद्वाराणि संयम्य मनो हृदि निरुध्य च| मूर्ध्न्याधायात्मनः प्राणमास्थितो योगधारणाम् || 8.12 || ,"Having closed all the gates, confined the mind in the heart, and fixed the life-breath in the head, engage in the practice of concentration.",How should one do Yoga? How to practice concentration?,
8,13,भगवान,ओमित्येकाक्षरं ब्रह्म व्याहरन्मामनुस्मरन्| यः प्रयाति त्यजन्देहं स याति परमां गतिम् || 8.13 || ,"Uttering the one-syllabled Om, the Brahman, and remembering Me, he who departs, leaving the body, attains the Supreme Goal.",What is the best way to leave the body after death?,
8,14,भगवान,अनन्यचेताः सततं यो मां स्मरति नित्यशः| तस्याहं सुलभः पार्थ नित्ययुक्तस्य योगिनः || 8.14 || ,"I am easily attainable by that ever-steadfast yogi who constantly and daily remembers me for a long time, not thinking of anything else with a single-minded or one-pointed focus, O Partha.",What happens to those who remember God uninterruptedly?,
8,15,भगवान,मामुपेत्य पुनर्जन्म दुःखालयमशाश्वतम्| नाप्नुवन्ति महात्मानः संसिद्धिं परमां गताः || 8.15 || ,"Having attained Me, these great souls do not take birth again here—a place of pain and impermanence—but have reached the highest perfection of liberation.",Are Yogis who have attained the higher perfection in this life once again born in a human body?,
8,16,भगवान,आब्रह्मभुवनाल्लोकाः पुनरावर्तिनोऽर्जुन| मामुपेत्य तु कौन्तेय पुनर्जन्म न विद्यते || 8.16 || ,"All the worlds, including the world of Brahma, are subject to return again, O Arjuna; but he who reaches Me, O son of Kunti, has no rebirth.",Is there rebirth for a person who has reached God?,
8,17,भगवान,सहस्रयुगपर्यन्तमहर्यद्ब्रह्मणो विदुः| रात्रिं युगसहस्रान्तां तेऽहोरात्रविदो जनाः || 8.17 || ,"Those who know the day of Brahma, which lasts a thousand Yugas, and the night, which also lasts a thousand Yugas, know day and night.",How long is one day of Brahma?,
8,18,भगवान,अव्यक्ताद्व्यक्तयः सर्वाः प्रभवन्त्यहरागमे| रात्र्यागमे प्रलीयन्ते तत्रैवाव्यक्तसंज्ञके || 8.18 || ,"From the Unmanifested, all the manifested worlds proceed upon the arrival of the 'day'; upon the arrival of the 'night', they dissolve indeed into that which is known as the Unmanifested.",How does the universe manifest from the unmanifested?,
8,19,भगवान,भूतग्रामः स एवायं भूत्वा भूत्वा प्रलीयते| रात्र्यागमेऽवशः पार्थ प्रभवत्यहरागमे || 8.19 || ,"This same multitude of beings, being born again and again, helplessly dissolves, O Arjuna, into the Unmanifested at the coming of the night and comes forth at the coming of the day.",What makes a soul born again and again?,
8,20,भगवान,परस्तस्मात्तु भावोऽन्योऽव्यक्तोऽव्यक्तात्सनातनः| यः स सर्वेषु भूतेषु नश्यत्सु न विनश्यति || 8.20 || ,"But verily, there exists higher than this Unmanifested, another Unmanifested Eternal, which is not destroyed even when all beings are destroyed.",Is there anything eternal in this every changing universe?,
8,21,भगवान,अव्यक्तोऽक्षर इत्युक्तस्तमाहुः परमां गतिम्| यं प्राप्य न निवर्तन्ते तद्धाम परमं मम || 8.21 || ,"What is known as the Unmanifested and the Imperishable, That is said to be the highest goal. Those who reach It do not return (to this Samsara). That is My supreme abode (place or state).",What happens to those who have reached God's abode?,
8,22,भगवान,पुरुषः स परः पार्थ भक्त्या लभ्यस्त्वनन्यया| यस्यान्तःस्थानि भूतानि येन सर्वमिदं ततम् || 8.22 || ,"That highest Purusha, O Arjuna, is attainable by unswerving devotion to Him alone, within Whom all beings dwell and by Whom all this is pervaded.",What is the benefit of developing devotion?,
8,23,भगवान,यत्र काले त्वनावृत्तिमावृत्तिं चैव योगिनः| प्रयाता यान्ति तं कालं वक्ष्यामि भरतर्षभ || 8.23 || ,"Now I will tell you, O chief of the Bharatas, the times of departure at which the Yogis will return or not return.",Is there any significance of time in the attainment of Yoga?,
8,24,भगवान,अग्निर्ज्योतिरहः शुक्लः षण्मासा उत्तरायणम्| तत्र प्रयाता गच्छन्ति ब्रह्म ब्रह्मविदो जनाः || 8.24 || ,"Fire, light, daytime, the bright fortnight, the six months of the northern path of the sun (the northern solstice) departing, then men who know Brahman go to Brahman.",What is the path in time followed by those who attain Yoga?,
8,25,भगवान,धूमो रात्रिस्तथा कृष्णः षण्मासा दक्षिणायनम्| तत्र चान्द्रमसं ज्योतिर्योगी प्राप्य निवर्तते || 8.25 || ,"Attaining the lunar light through smoke, night time, the dark fortnight, and the six months of the southern path of the sun (the southern solstice), the yogi returns.",What happens after the Yogi attains the lunar light?,
8,26,भगवान,शुक्लकृष्णे गती ह्येते जगतः शाश्वते मते| एकया यात्यनावृत्तिमन्ययाऽऽवर्तते पुनः || 8.26 || ,"The bright and dark paths of the world are thought to be eternal; one leads to no return, and the other leads to return.",What are the two black and white paths of the world?,
8,27,भगवान,नैते सृती पार्थ जानन्योगी मुह्यति कश्चन| तस्मात्सर्वेषु कालेषु योगयुक्तो भवार्जुन || 8.27 || ,"Knowing these paths, O Arjuna, no yogi is deluded; therefore, at all times, be steadfast in yoga.",Why should we practice Yoga steadfastly?,
8,28,भगवान,वेदेषु यज्ञेषु तपःसु चैव दानेषु यत्पुण्यफलं प्रदिष्टम्| अत्येति तत्सर्वमिदं विदित्वा योगी परं स्थानमुपैति चाद्यम् || 8.28 || ,"Whatever fruit of merit is declared (in the scriptures) to accrue from (the study of) the Vedas, (the performance of) sacrifices, (the practice of) austerities, and gifts, beyond all this goes the Yogi, having known this; and he attains to the Supreme, Primeval (first or ancient) Abode.",Is it possible to transcend the rituals of the Vedas?,
9,1,भगवान,इदं तु ते गुह्यतमं प्रवक्ष्याम्यनसूयवे| ज्ञानं विज्ञानसहितं यज्ज्ञात्वा मोक्ष्यसेऽशुभात् || 9.1 || ,"The Blessed Lord said, ""I shall now declare to thee, who does not cavil, the greatest secret—the knowledge combined with experience (Self-realisation). Having known this, thou shalt be free from evil.""",Why did Krishna reveal such deep knowledge and truth to Arjuna?,
9,2,भगवान,राजविद्या राजगुह्यं पवित्रमिदमुत्तमम्| प्रत्यक्षावगमं धर्म्यं सुसुखं कर्तुमव्ययम् || 9.2 || ,"This is the royal science, the royal secret, the supreme purifier, realizable by direct intuitive knowledge, according to righteousness, very easy to perform and imperishable.",Is there something beyond the reach of science? ,
9,3,भगवान,अश्रद्दधानाः पुरुषा धर्मस्यास्य परन्तप| अप्राप्य मां निवर्तन्ते मृत्युसंसारवर्त्मनि || 9.3 || ,"Those who have no faith in this Dharma, O Parantapa, return to the path of this world without attaining Me.",What happens to those who don't have faith?,
9,4,भगवान,मया ततमिदं सर्वं जगदव्यक्तमूर्तिना| मत्स्थानि सर्वभूतानि न चाहं तेष्ववस्थितः || 9.4 || ,"All of this world is pervaded by Me in My unmanifest aspect; all beings exist within Me, but I do not dwell within them.",Where does God live?,
9,5,भगवान,न च मत्स्थानि भूतानि पश्य मे योगमैश्वरम्| भूतभृन्न च भूतस्थो ममात्मा भूतभावनः || 9.5 || ,"Nor do beings exist in Me (in reality); behold, My divine Yoga, which supports all beings, but does not dwell in them, is My Self, the efficient cause of beings.",Does God exist in all beings?,
